"","age","workclass","fnlwgt","education.num","marital.status","occupation","relationship","race","sex","capital.gain","capital.loss","hours.per.week","native.country","income"
"13928",31,5,185480,9,3,2,6,5,1,0,0,40,NA,2
"13929",20,5,172047,10,5,6,4,5,2,0,0,10,40,1
"13930",37,5,302604,10,6,9,3,5,1,0,0,40,40,1
"13931",40,5,248094,9,3,15,1,5,2,0,0,40,40,1
"13932",32,5,36467,12,3,2,1,5,2,0,0,45,40,2
"13933",29,5,53181,14,3,11,1,5,2,0,0,55,40,2
"13934",20,5,181032,10,5,8,4,5,1,0,0,40,40,1
"13935",26,5,248990,7,3,2,1,5,2,0,0,40,40,2
"13936",37,5,117381,9,3,14,1,5,2,0,0,80,40,2
"13937",18,NA,173125,8,5,NA,4,5,1,0,0,24,40,1
"13938",33,NA,316663,10,3,NA,6,5,1,0,0,50,40,1
"13939",26,5,154966,10,3,4,1,5,2,0,0,40,34,1
"13940",24,5,198259,9,5,13,4,5,1,0,0,30,40,1
"13941",33,5,167939,9,3,9,4,5,1,0,0,25,40,1
"13942",23,5,131275,9,5,4,4,1,2,0,0,40,40,1
"13943",20,NA,236523,6,5,NA,4,3,2,0,0,40,40,1
"13944",36,5,272950,10,5,13,2,5,2,0,0,50,40,1
"13945",37,5,174503,13,7,11,2,5,1,0,0,50,40,1
"13946",24,5,116800,11,5,8,4,5,2,0,0,35,40,1
"13947",38,5,110713,12,3,4,1,5,2,0,0,50,40,2
"13948",50,5,202044,13,1,11,5,5,1,0,0,45,40,1
"13949",44,5,300528,7,3,2,1,5,2,0,0,40,40,2
"13950",57,5,133126,10,5,4,2,3,1,0,0,40,40,1
"13951",37,5,74593,9,3,4,1,5,2,0,0,70,40,1
"13952",44,5,302424,9,1,8,2,5,2,0,0,55,40,1
"13953",21,5,344492,10,5,9,4,5,1,0,0,30,40,1
"13954",31,5,349148,9,3,4,1,5,2,0,0,40,40,2
"13955",45,5,234699,9,4,9,5,3,1,0,0,60,40,2
"13956",20,3,243178,9,5,7,4,5,2,0,0,40,40,1
"13957",52,5,189728,9,6,10,2,5,1,0,0,50,40,1
"13958",47,7,318593,9,3,5,1,5,2,0,0,25,40,1
"13959",41,5,108681,10,3,2,6,5,1,0,0,40,40,1
"13960",40,5,187376,10,3,13,1,5,2,0,0,60,40,2
"13961",41,8,75409,13,3,11,6,5,1,0,0,40,40,2
"13962",49,5,266150,9,3,8,6,5,1,0,0,40,40,1
"13963",65,5,271092,10,1,2,5,5,1,0,0,40,NA,1
"13964",50,5,135643,9,3,8,3,2,1,0,0,40,4,1
"13965",59,5,46466,9,3,15,1,5,2,0,0,40,40,2
"13966",18,5,130652,10,5,2,4,5,1,0,0,25,40,1
"13967",45,5,195554,9,3,8,1,5,2,0,0,45,40,2
"13968",17,5,244589,7,5,13,4,5,1,0,0,40,40,1
"13969",45,6,271901,9,3,13,1,5,2,0,0,32,40,2
"13970",73,5,139978,7,3,8,1,5,2,0,0,40,40,1
"13971",48,5,180446,6,3,8,1,3,2,0,0,40,40,1
"13972",64,NA,178724,9,3,NA,6,5,1,0,0,20,40,1
"13973",38,8,341643,12,5,5,2,5,2,0,0,60,40,1
"13974",37,2,289653,9,3,2,1,5,2,0,0,50,40,2
"13975",26,5,187891,9,5,2,2,3,2,0,0,40,40,1
"13976",46,6,116338,14,3,5,6,5,1,0,0,50,40,2
"13977",54,2,439608,10,1,2,2,5,1,0,0,40,40,1
"13978",65,5,330144,10,3,5,1,5,2,0,0,40,40,1
"13979",29,5,251905,12,3,4,1,5,2,0,0,45,40,1
"13980",37,5,218955,9,3,9,1,5,2,0,0,40,40,1
"13981",36,7,188972,16,6,11,5,5,1,0,0,10,3,1
"13982",60,7,25825,9,1,4,2,5,2,0,0,50,40,2
"13983",62,5,116104,9,7,2,2,5,1,0,0,20,12,1
"13984",20,5,194891,9,5,2,2,5,1,0,0,40,40,1
"13985",32,NA,285131,12,5,NA,5,5,2,0,0,20,40,1
"13986",29,8,409201,10,3,2,1,5,2,0,0,40,40,1
"13987",74,5,97167,9,3,9,1,5,2,0,0,15,40,1
"13988",37,3,244803,9,3,4,1,5,2,0,0,40,NA,1
"13989",51,7,115851,9,3,4,1,5,2,0,0,40,40,1
"13990",50,5,118058,10,3,15,1,5,2,0,0,50,40,1
"13991",42,5,258589,9,5,13,2,5,2,0,0,60,40,2
"13992",26,5,158810,13,5,11,2,5,2,0,0,70,40,1
"13993",58,7,165695,9,1,5,2,5,2,0,0,70,40,1
"13994",30,NA,97281,10,6,NA,2,5,2,0,0,60,40,1
"13995",23,5,170482,10,5,13,4,5,2,0,0,45,40,1
"13996",35,5,241001,9,3,8,1,5,2,0,0,44,40,1
"13997",50,5,165001,13,3,4,1,5,2,0,0,50,40,1
"13998",17,NA,297117,7,5,NA,4,5,1,0,0,40,40,1
"13999",35,5,340260,9,1,4,5,5,1,0,0,48,40,1
"14000",31,5,96480,9,5,2,2,5,1,0,0,50,40,1
"14001",30,5,185177,7,5,7,4,5,2,0,0,49,40,1
"14002",84,6,172907,10,3,13,1,5,2,0,0,35,40,2
"14003",35,7,308874,9,5,4,2,3,2,0,0,40,40,1
"14004",45,7,54098,11,3,6,1,5,2,0,0,50,40,2
"14005",46,5,288608,9,5,4,4,5,2,0,0,40,40,1
"14006",50,3,254148,10,3,6,1,5,2,0,0,40,27,1
"14007",37,5,111128,7,5,8,2,5,2,0,0,40,40,1
"14008",32,5,171116,9,1,9,4,5,1,0,0,40,40,1
"14009",27,2,276776,10,3,14,1,5,2,0,0,40,40,2
"14010",22,5,152878,9,3,15,1,5,2,0,0,40,40,1
"14011",29,5,149211,13,3,14,1,5,2,0,0,40,40,1
"14012",35,5,58343,9,3,13,1,5,2,0,0,44,40,1
"14013",38,5,127601,10,3,7,6,5,1,0,0,35,40,1
"14014",29,5,357781,4,3,6,1,5,2,0,0,40,40,1
"14015",26,5,137367,10,5,7,3,2,2,0,0,44,31,1
"14016",34,5,110978,15,5,11,2,2,1,0,0,40,40,1
"14017",31,5,34503,11,3,4,1,5,2,0,0,40,40,2
"14018",20,5,223515,10,5,9,4,5,2,0,0,40,40,1
"14019",37,5,372525,14,1,11,5,5,2,0,0,48,40,1
"14020",32,5,116365,9,3,2,6,5,1,0,0,20,40,1
"14021",36,5,111268,12,1,13,5,5,1,0,0,40,40,1
"14022",78,NA,83511,4,3,NA,1,5,2,0,0,40,33,1
"14023",46,7,199596,10,1,5,5,5,1,0,0,50,40,1
"14024",18,5,301867,9,5,13,4,1,1,0,0,20,40,1
"14025",57,5,191983,10,3,12,1,5,2,0,0,50,40,1
"14026",37,5,105803,9,3,7,1,5,2,0,0,40,40,1
"14027",43,5,456236,9,3,4,1,5,2,0,0,40,40,2
"14028",45,5,116255,9,5,5,2,3,1,0,0,40,40,1
"14029",32,5,235109,10,1,2,5,5,1,0,0,40,40,1
"14030",38,2,91716,9,3,2,1,5,2,0,0,40,40,1
"14031",70,5,235781,10,1,6,2,2,2,0,0,40,41,1
"14032",40,5,136986,10,3,8,1,5,2,0,0,50,40,2
"14033",40,7,33658,9,1,4,2,5,2,0,0,40,40,1
"14034",20,5,53878,9,5,4,5,5,2,0,0,40,40,1
"14035",29,5,200928,9,3,5,1,5,2,0,0,40,40,2
"14036",24,5,173736,11,5,4,2,5,2,0,0,55,40,1
"14037",28,5,214385,11,5,5,4,3,1,0,0,40,40,1
"14038",58,5,102509,6,1,15,2,3,2,0,0,50,40,1
"14039",18,5,329054,7,5,2,4,5,1,0,0,15,40,1
"14040",40,5,274158,9,3,8,1,5,2,0,0,40,40,1
"14041",39,6,241153,14,3,5,1,5,2,0,0,50,40,1
"14042",45,5,229516,9,4,4,2,5,2,0,0,72,27,1
"14043",62,NA,250091,13,1,NA,2,5,2,0,0,5,40,1
"14044",24,8,247075,9,5,2,5,3,1,0,0,20,40,1
"14045",22,5,315524,10,5,2,4,3,2,0,0,30,7,1
"14046",23,5,126945,13,3,5,1,5,2,0,0,40,40,1
"14047",39,7,29874,10,6,4,2,5,2,0,0,60,40,2
"14048",28,5,115579,11,5,14,4,5,1,0,0,38,40,1
"14049",44,5,56483,13,5,2,4,5,1,0,0,37,40,1
"14050",73,NA,89852,2,3,NA,1,5,2,0,0,40,33,1
"14051",24,5,420779,9,3,6,1,3,2,0,0,35,40,1
"14052",24,5,255474,7,3,13,1,5,2,0,0,40,40,1
"14053",52,5,241444,2,3,4,1,4,2,0,0,50,34,1
"14054",43,5,85995,9,5,7,2,5,2,0,0,40,40,1
"14055",67,6,116986,8,3,5,1,5,2,0,0,20,40,1
"14056",31,5,217962,8,5,7,2,3,2,0,0,40,NA,1
"14057",43,5,184099,12,3,15,1,5,2,0,0,40,40,1
"14058",31,5,117816,4,1,7,3,5,2,0,0,70,40,1
"14059",23,5,263899,10,5,2,4,3,2,0,0,20,15,1
"14060",26,5,45869,13,5,7,4,5,2,0,0,40,40,1
"14061",48,5,186539,10,3,11,1,5,2,0,0,40,40,1
"14062",40,5,326310,10,3,4,1,5,2,0,0,44,40,1
"14063",55,3,84564,15,1,11,2,5,1,0,0,39,40,1
"14064",49,5,247294,9,3,4,1,5,2,0,0,45,40,2
"14065",34,5,72793,13,5,9,2,5,1,0,0,15,40,1
"14066",29,5,261375,9,5,2,4,3,1,0,0,60,40,1
"14067",50,5,77905,13,1,2,2,5,1,0,0,8,40,1
"14068",19,5,66838,10,5,13,4,5,1,0,0,9,40,1
"14069",66,5,180211,13,3,4,1,2,2,0,0,30,31,1
"14070",65,NA,79272,10,7,NA,2,2,1,0,0,6,40,1
"14071",60,5,101198,11,1,9,2,5,2,0,0,20,40,1
"14072",60,5,80574,9,1,9,5,5,1,0,0,38,40,1
"14073",19,5,198663,9,5,14,4,5,2,0,0,40,40,1
"14074",26,6,160340,9,3,5,1,5,2,0,0,60,40,1
"14075",58,8,69579,10,7,11,2,5,1,0,0,20,40,1
"14076",18,7,379242,10,5,5,2,5,1,0,0,50,40,1
"14077",26,5,259505,10,5,9,4,5,2,0,0,40,40,1
"14078",45,2,171335,14,3,13,1,5,2,0,0,50,40,2
"14079",19,NA,541282,10,5,NA,4,5,2,0,0,40,40,1
"14080",29,2,155970,9,3,14,1,5,2,0,0,40,40,2
"14081",52,5,99682,10,3,13,6,5,1,0,0,52,3,2
"14082",23,5,117789,13,5,5,4,5,1,0,0,40,40,1
"14083",21,5,296158,9,5,9,4,5,2,0,0,40,40,1
"14084",48,3,78859,9,5,5,4,5,1,0,0,40,40,1
"14085",59,NA,188070,14,3,NA,1,5,2,0,0,35,40,2
"14086",50,5,189811,13,3,5,1,5,2,0,0,40,40,2
"14087",32,5,360593,9,1,13,5,3,1,0,0,30,40,1
"14088",40,5,145504,9,3,6,1,3,2,0,0,40,40,1
"14089",19,5,459248,9,5,7,2,5,2,0,0,30,40,1
"14090",30,NA,288419,3,3,NA,1,5,2,0,0,40,27,1
"14091",42,8,126094,9,6,2,5,5,2,0,0,39,40,1
"14092",23,5,209483,13,5,2,4,5,1,0,0,50,40,1
"14093",21,5,210355,7,5,11,2,5,1,0,0,24,40,1
"14094",28,5,84547,13,3,14,1,5,2,0,0,40,40,2
"14095",50,NA,260579,9,3,NA,1,3,2,0,0,40,40,1
"14096",20,5,105585,10,5,13,4,5,2,0,0,25,40,1
"14097",21,5,132320,7,5,4,2,5,2,0,0,35,40,1
"14098",21,5,129172,10,5,9,3,5,2,0,0,16,40,1
"14099",45,7,222374,13,5,11,2,5,2,0,0,40,40,1
"14100",49,6,201498,9,3,4,1,5,2,0,0,40,40,1
"14101",41,5,114157,9,1,8,4,5,2,0,0,40,40,1
"14102",48,3,148121,13,4,2,5,2,1,0,0,40,31,1
"14103",73,NA,84053,9,7,NA,2,5,1,0,0,15,40,1
"14104",34,5,96480,10,6,5,5,5,1,0,0,40,40,1
"14105",24,5,179423,9,5,2,4,5,1,0,0,40,40,1
"14106",58,8,123329,9,5,2,2,5,1,0,0,16,40,1
"14107",41,5,134130,13,3,13,1,5,2,0,0,50,40,2
"14108",53,5,188644,1,3,9,1,5,2,0,0,40,27,1
"14109",40,5,226388,9,3,4,1,3,2,0,0,40,40,1
"14110",18,5,28648,7,5,9,3,5,1,0,0,40,40,1
"14111",37,8,34996,9,6,9,5,5,1,0,0,40,40,1
"14112",43,5,281422,12,5,2,2,3,1,0,0,45,40,1
"14113",22,5,214716,9,5,9,4,5,1,0,0,40,40,1
"14114",28,5,314177,6,5,7,3,3,2,0,0,40,40,1
"14115",51,5,112310,10,1,5,5,5,1,0,0,40,40,1
"14116",63,5,203783,9,1,11,2,5,1,0,0,72,40,1
"14117",29,5,205499,10,3,12,1,5,2,0,0,45,40,1
"14118",44,5,155701,4,6,9,5,5,1,0,0,38,30,1
"14119",37,8,186934,10,3,9,1,5,2,0,0,40,40,1
"14120",62,2,209433,9,3,2,1,3,2,0,0,40,40,1
"14121",31,5,80933,9,3,4,1,5,2,0,0,52,40,1
"14122",20,5,102607,9,5,7,4,5,2,0,0,30,40,1
"14123",24,7,102942,10,5,9,2,5,1,0,0,50,40,1
"14124",56,8,175057,13,3,5,1,5,2,0,0,40,40,1
"14125",36,2,68781,10,3,2,1,5,2,0,0,35,40,1
"14126",29,5,108594,9,5,4,4,5,2,0,0,40,40,1
"14127",39,5,56269,10,5,4,4,3,2,0,0,40,40,1
"14128",29,5,152503,10,5,7,2,3,2,0,0,45,40,1
"14129",38,6,206951,9,3,5,1,5,2,0,0,65,40,1
"14130",23,5,82393,5,5,9,4,2,2,0,0,20,31,1
"14131",37,5,167396,9,3,9,1,5,2,0,0,40,14,1
"14132",30,7,123397,10,1,9,5,5,1,0,0,30,40,1
"14133",58,NA,147653,10,3,NA,6,5,1,0,0,36,40,1
"14134",42,5,118652,12,3,14,1,5,2,0,0,40,40,1
"14135",46,5,182689,10,3,13,1,5,2,0,0,40,40,1
"14136",41,6,60949,9,1,4,2,5,2,0,0,55,40,1
"14137",49,5,129513,9,3,15,1,5,2,0,0,50,40,2
"14138",37,5,84306,10,3,9,1,5,2,0,0,40,40,1
"14139",31,5,117507,9,5,4,2,5,2,0,0,45,40,1
"14140",22,5,88050,12,3,5,1,2,2,0,0,6,40,1
"14141",22,5,305498,9,1,13,4,5,1,0,0,33,40,1
"14142",17,5,295308,7,5,10,4,5,1,0,0,20,40,1
"14143",47,5,114459,16,3,11,1,5,2,0,0,50,40,2
"14144",17,5,176017,6,5,9,3,5,2,0,0,15,40,1
"14145",39,5,248445,3,3,7,1,5,2,0,0,40,27,1
"14146",23,5,214542,10,5,2,4,5,2,0,0,20,40,1
"14147",41,5,384508,13,3,11,1,5,2,0,0,40,40,2
"14148",36,2,403489,14,3,11,1,5,2,0,0,45,40,2
"14149",21,5,254904,9,5,4,2,5,1,0,0,30,40,1
"14150",33,5,98995,6,1,7,2,5,1,0,0,36,40,1
"14151",17,NA,237078,7,5,NA,4,5,1,0,0,35,40,1
"14152",41,5,193995,9,5,4,2,5,2,0,0,44,40,1
"14153",19,5,205829,9,5,13,4,5,1,0,0,35,40,1
"14154",38,2,205852,9,5,2,2,5,2,0,0,45,40,2
"14155",24,5,37072,10,5,4,2,5,2,0,0,40,40,1
"14156",39,8,122353,13,3,11,1,5,2,0,0,45,40,2
"14157",19,5,100009,10,5,13,4,5,1,0,0,15,40,1
"14158",31,NA,37030,12,5,NA,4,5,1,0,0,25,40,1
"14159",42,5,135056,10,3,2,6,5,1,0,0,40,40,1
"14160",36,5,135162,9,5,13,4,5,2,0,0,45,NA,1
"14161",29,5,280618,10,3,7,1,5,2,0,0,40,40,1
"14162",17,5,226717,8,5,7,4,5,2,0,0,20,40,1
"14163",47,3,173938,13,3,4,1,5,2,0,0,50,40,2
"14164",24,5,291355,10,1,2,2,5,1,0,0,60,40,1
"14165",61,2,160155,10,3,5,1,5,2,0,0,40,40,2
"14166",40,7,29762,10,3,4,1,5,2,0,0,60,40,1
"14167",31,NA,82473,5,1,NA,2,5,1,0,0,25,40,1
"14168",59,5,172071,9,3,11,6,3,1,0,0,38,24,1
"14169",29,5,166210,10,1,14,2,5,2,0,0,55,40,1
"14170",26,5,330263,9,6,9,2,5,2,0,0,40,40,1
"14171",46,5,247043,9,3,15,1,5,2,0,0,40,40,2
"14172",56,2,155238,9,3,2,1,5,2,0,0,40,40,2
"14173",25,5,130557,13,5,2,2,5,1,0,0,40,40,1
"14174",17,5,56986,8,5,13,4,5,1,0,0,18,40,1
"14175",29,5,220692,11,5,5,2,3,1,0,0,40,40,1
"14176",23,5,121650,3,5,7,5,5,2,0,0,30,40,1
"14177",67,5,174603,9,5,5,2,5,1,0,0,35,40,1
"14178",29,5,341846,14,5,11,2,5,1,0,0,50,40,1
"14179",32,5,34437,9,5,15,4,5,2,0,0,40,40,1
"14180",34,5,141058,10,3,9,1,5,2,0,0,62,27,1
"14181",49,5,192323,9,3,8,1,5,2,0,0,40,40,1
"14182",54,7,117674,10,1,4,2,5,2,0,0,40,NA,1
"14183",39,5,28572,9,1,9,2,5,2,0,0,40,40,1
"14184",41,5,120277,13,5,4,2,5,2,0,0,40,40,1
"14185",31,5,164309,10,1,2,5,5,1,0,0,38,40,1
"14186",47,2,102771,16,3,11,1,5,2,0,0,40,40,2
"14187",27,5,147951,9,5,8,3,5,2,0,0,1,40,1
"14188",44,5,173888,4,3,15,1,5,2,0,0,80,40,2
"14189",25,5,247006,12,3,5,1,5,2,0,0,45,40,1
"14190",23,5,82889,10,5,2,4,5,1,0,0,16,40,1
"14191",52,5,259363,9,3,4,1,5,2,0,0,50,40,2
"14192",62,2,159165,9,7,5,2,5,1,0,0,36,40,1
"14193",31,5,112062,13,5,11,2,5,1,0,0,40,40,1
"14194",19,5,299050,7,3,4,1,5,2,0,0,60,40,1
"14195",22,NA,186452,10,5,NA,4,5,2,0,0,36,40,1
"14196",53,5,548580,10,3,4,1,5,2,0,0,40,14,1
"14197",25,5,234057,9,5,4,2,5,1,0,0,40,40,1
"14198",45,5,241350,9,5,15,2,5,2,0,0,40,40,1
"14199",49,5,278322,9,3,4,1,5,2,0,0,40,40,2
"14200",42,5,157443,13,3,11,6,2,1,0,0,27,37,2
"14201",44,7,37618,9,3,6,1,5,2,0,0,40,40,2
"14202",56,3,238582,10,3,4,1,5,2,0,0,41,40,2
"14203",37,8,28887,9,3,8,1,5,2,0,0,40,40,2
"14204",37,5,77820,13,3,5,1,5,2,0,0,45,40,2
"14205",22,5,110946,10,5,9,2,5,1,0,0,40,40,1
"14206",34,3,230420,13,3,11,1,5,2,0,0,40,40,2
"14207",36,5,206521,9,5,8,2,5,2,0,0,40,40,1
"14208",54,NA,156877,9,1,NA,2,5,2,0,0,20,40,1
"14209",28,3,283227,10,3,5,1,5,2,0,0,65,40,1
"14210",28,5,141957,13,3,11,1,5,2,0,0,50,40,1
"14211",36,5,58337,6,5,13,5,5,1,0,0,35,NA,1
"14212",73,3,161027,3,3,12,1,5,2,0,0,20,40,1
"14213",37,7,31670,9,3,6,1,5,2,0,0,60,40,1
"14214",24,5,205844,13,5,5,4,3,1,0,0,65,40,1
"14215",30,8,46144,9,2,2,4,5,1,0,0,38,40,1
"14216",38,5,168055,11,3,9,1,5,2,0,0,40,40,1
"14217",50,5,98350,10,3,2,1,2,2,0,0,40,31,2
"14218",69,NA,182668,9,3,NA,1,5,2,0,0,45,40,2
"14219",42,5,334522,9,3,7,1,3,2,0,0,40,40,1
"14220",54,8,187686,10,1,2,2,5,1,0,0,38,40,1
"14221",27,8,365916,12,5,5,2,5,1,0,0,58,40,1
"14222",39,5,190719,10,1,13,2,5,2,0,0,45,40,1
"14223",27,5,218184,10,5,2,2,3,1,0,0,40,24,1
"14224",30,5,222162,9,3,7,1,5,2,0,0,66,40,1
"14225",37,5,267085,10,3,4,1,5,2,0,0,40,40,1
"14226",50,2,307555,13,1,11,2,5,2,0,0,60,40,2
"14227",36,5,229180,10,1,4,5,5,1,0,0,40,6,1
"14228",22,5,279041,10,5,7,4,3,2,0,0,10,40,1
"14229",21,5,312017,10,5,4,2,5,2,0,0,40,40,1
"14230",76,5,70697,4,7,9,2,5,1,0,0,25,40,1
"14231",22,NA,263970,10,5,NA,2,5,1,0,0,28,40,1
"14232",37,5,188774,13,3,2,1,5,2,0,0,40,40,1
"14233",34,5,302770,10,3,13,1,5,2,0,0,60,40,1
"14234",29,5,183639,9,3,6,1,5,2,0,0,97,40,1
"14235",29,5,178551,9,3,15,1,5,2,0,0,40,40,1
"14236",28,5,175343,13,3,13,1,5,2,0,0,40,40,1
"14237",73,7,190078,10,3,5,1,5,2,0,0,35,40,1
"14238",43,5,117627,10,1,5,2,3,1,0,0,40,40,1
"14239",39,5,108419,10,3,4,1,5,2,0,0,40,40,1
"14240",74,5,183701,6,7,9,2,3,1,0,0,6,40,1
"14241",27,8,208406,13,5,11,2,5,2,0,0,30,40,1
"14242",47,5,148884,9,3,15,1,5,2,0,0,60,40,1
"14243",90,5,87285,9,5,9,4,5,1,0,0,24,40,1
"14244",47,5,199058,13,3,11,1,5,2,0,0,60,40,2
"14245",42,5,173628,13,3,5,1,5,2,0,0,40,40,2
"14246",69,5,370837,13,1,7,2,5,2,0,0,40,40,1
"14247",18,NA,179484,8,5,NA,4,4,2,0,0,40,40,1
"14248",23,5,342769,13,5,14,2,5,1,0,0,20,40,1
"14249",44,3,65145,9,3,11,1,5,2,0,0,30,40,1
"14250",47,3,272182,10,5,2,2,3,2,0,0,40,40,1
"14251",33,5,252168,10,5,9,2,3,2,0,0,40,40,1
"14252",48,5,80430,7,5,9,2,5,1,0,0,30,40,1
"14253",39,5,189623,13,1,13,5,5,2,0,0,60,40,1
"14254",18,NA,28357,10,5,NA,4,5,1,0,0,20,40,1
"14255",52,5,226084,9,7,10,3,5,1,0,0,40,40,1
"14256",18,5,150817,9,5,13,4,5,1,0,0,20,40,1
"14257",27,6,190911,9,5,13,4,5,2,0,0,45,40,1
"14258",45,3,255559,9,5,2,2,5,1,0,0,40,40,1
"14259",79,NA,142370,15,3,NA,1,5,2,0,0,10,40,1
"14260",24,5,173679,11,3,9,1,5,2,0,0,20,40,1
"14261",25,5,35854,10,4,13,5,5,1,0,0,40,40,1
"14262",42,7,82161,6,7,15,5,5,2,0,0,35,40,1
"14263",63,7,129845,4,3,4,1,5,2,0,0,40,40,1
"14264",40,5,226505,9,3,2,6,5,1,0,0,46,40,2
"14265",42,5,136419,9,3,4,1,5,2,0,0,50,40,2
"14266",42,5,66460,10,1,5,5,5,1,0,0,45,40,1
"14267",63,3,379940,13,3,11,1,5,2,0,0,40,40,2
"14268",37,3,102936,13,1,11,5,5,1,0,0,55,40,1
"14269",65,5,205309,9,3,2,1,5,2,0,0,20,40,1
"14270",30,NA,156890,6,1,NA,5,5,2,0,0,40,40,1
"14271",46,5,137547,9,1,4,2,1,2,0,0,40,40,1
"14272",23,5,220168,9,5,13,3,3,1,0,0,25,24,1
"14273",47,3,37672,13,3,11,6,5,1,0,0,45,40,1
"14274",20,5,196643,10,5,9,4,5,2,0,0,20,40,1
"14275",21,NA,355686,9,5,NA,4,5,1,0,0,10,40,1
"14276",28,5,197484,9,5,7,4,5,2,0,0,40,40,1
"14277",61,3,115023,9,3,9,1,5,2,0,0,40,40,1
"14278",30,8,234824,9,3,9,6,5,1,0,0,72,40,1
"14279",30,8,361497,13,3,12,1,5,2,0,0,72,40,2
"14280",29,5,351871,13,5,13,2,5,2,0,0,50,40,2
"14281",39,5,324231,9,7,8,5,3,1,0,0,40,40,1
"14282",23,5,123490,7,1,9,5,5,1,0,0,35,40,1
"14283",32,5,188245,7,5,10,5,3,1,0,0,40,40,1
"14284",63,5,50349,9,7,9,2,5,1,0,0,34,40,1
"14285",19,7,47176,10,5,4,2,5,1,0,0,15,40,1
"14286",57,8,290661,16,1,11,2,5,2,0,0,60,40,2
"14287",41,5,221172,13,3,4,1,5,2,0,0,40,40,2
"14288",23,5,188950,11,5,13,4,5,2,0,0,40,40,1
"14289",30,5,356882,16,5,11,4,5,2,0,0,20,40,1
"14290",43,6,150533,12,3,5,1,5,2,0,0,50,40,1
"14291",64,7,167149,4,3,9,1,5,2,0,0,25,40,1
"14292",56,5,301835,3,6,8,2,5,2,0,0,40,40,1
"14293",32,5,313729,9,3,2,1,5,2,0,0,40,40,1
"14294",55,5,130957,9,3,4,1,5,2,0,0,45,40,1
"14295",17,5,197732,7,5,9,4,5,1,0,0,12,40,1
"14296",17,5,250541,6,5,9,4,3,2,0,0,20,40,1
"14297",29,5,218785,10,3,2,6,5,1,0,0,65,40,1
"14298",23,NA,232512,9,6,NA,4,5,1,0,0,40,40,1
"14299",37,5,194630,9,1,4,2,5,2,0,0,50,40,1
"14300",39,5,38721,9,1,10,5,5,1,0,0,22,40,1
"14301",36,5,201519,13,3,5,6,5,1,0,0,40,40,2
"14302",50,5,279337,13,1,5,2,5,2,0,0,55,40,2
"14303",31,5,87560,10,5,8,2,5,1,0,0,50,40,1
"14304",56,5,208431,10,7,5,2,3,1,0,0,32,40,1
"14305",20,5,163205,10,6,9,4,5,1,0,0,30,40,1
"14306",33,8,137616,14,5,11,2,3,1,0,0,35,40,1
"14307",45,5,117556,10,1,2,5,3,1,0,0,32,40,1
"14308",33,7,24504,9,6,4,3,5,2,0,0,50,40,1
"14309",27,NA,157624,9,6,NA,3,5,1,0,0,40,40,1
"14310",36,5,181721,6,5,6,4,3,2,0,0,60,40,1
"14311",42,3,55363,14,3,11,1,5,2,0,0,55,40,2
"14312",33,5,92865,10,5,2,4,5,1,0,0,40,40,1
"14313",19,5,258633,10,5,2,4,5,1,0,0,25,NA,1
"14314",52,2,221532,13,3,5,1,5,2,0,0,45,40,2
"14315",41,3,183224,14,3,11,6,2,1,0,0,40,37,2
"14316",30,5,381153,10,3,4,1,5,2,0,0,40,40,1
"14317",22,5,300871,10,5,2,4,5,2,0,0,40,40,1
"14318",26,5,158333,3,5,15,2,5,2,0,0,40,5,1
"14319",36,5,288103,7,6,8,2,3,2,0,0,40,40,1
"14320",35,5,108907,9,6,8,5,5,2,0,0,40,40,1
"14321",46,5,358533,10,3,12,1,3,2,0,0,40,40,2
"14322",24,5,126613,13,5,11,4,5,1,0,0,8,40,1
"14323",38,5,199816,9,1,8,4,5,2,0,0,40,40,1
"14324",50,5,98228,9,1,13,5,5,1,0,0,45,40,1
"14325",41,3,129060,10,1,2,5,3,1,0,0,40,40,1
"14326",38,5,22245,9,3,5,1,5,2,0,0,60,40,2
"14327",36,5,226918,13,5,13,2,3,2,0,0,48,40,1
"14328",47,5,398652,9,3,13,1,5,2,0,0,50,40,2
"14329",59,5,268840,10,3,2,3,5,1,0,0,16,40,2
"14330",35,NA,103710,13,1,NA,5,5,1,0,0,16,NA,1
"14331",59,5,91384,16,3,11,1,5,2,0,0,60,40,2
"14332",52,5,174767,10,3,5,1,5,2,0,0,45,40,2
"14333",37,6,126675,11,3,13,1,5,2,0,0,60,40,2
"14334",52,5,82285,13,4,9,3,3,1,0,0,40,15,1
"14335",51,5,177727,12,3,4,1,5,2,0,0,45,40,2
"14336",67,7,345236,13,3,5,1,5,2,0,0,55,40,1
"14337",58,NA,347692,7,1,NA,2,3,2,0,0,15,40,1
"14338",68,5,156000,6,7,9,5,3,1,0,0,20,40,1
"14339",71,5,228806,5,1,10,2,3,1,0,0,6,40,1
"14340",49,3,184428,14,3,2,1,5,2,0,0,40,40,1
"14341",35,3,102938,9,3,9,1,5,2,0,0,40,40,1
"14342",18,5,161063,9,5,2,4,5,2,0,0,40,40,1
"14343",29,5,253752,6,3,6,6,5,1,0,0,40,40,1
"14344",47,7,274800,13,3,11,1,5,2,0,0,60,40,1
"14345",31,5,129804,5,5,6,2,5,2,0,0,40,34,1
"14346",22,2,65547,10,5,5,2,3,2,0,0,40,40,1
"14347",20,5,107658,10,5,14,2,5,1,0,0,10,40,1
